"char";"storage";"item";"quantity"
"Dasmir";"inventory";"Acad. Loafers +1";"1"
"Dasmir";"inventory";"Mallquis Saio +2";"1"
"Dasmir";"wardrobe";"Carapacho Cuffs";"1"
"Dasmir";"wardrobe";"Nicander's Necklace";"1"
"Dasmir";"wardrobe";"Locus Ring";"1"
"Dasmir";"wardrobe";"Carmine Cuisses +1";"1"
"Dasmir";"wardrobe";"Moonshade Earring";"1"
"Dasmir";"wardrobe";"Nahtirah Hat";"1"
"Dasmir";"wardrobe";"Bolelabunga";"1"
"Dasmir";"wardrobe";"Dark Ring";"1"
"Dasmir";"wardrobe";"Austerity Belt";"1"
"Dasmir";"wardrobe";"Rufescent Ring";"1"
"Dasmir";"wardrobe";"Rajas Ring";"1"
"Dasmir";"wardrobe";"Hachirin-no-Obi";"1"
"Dasmir";"wardrobe";"Enchntr. Earring +1";"1"
"Dasmir";"wardrobe";"Prolix Ring";"1"
"Dasmir";"wardrobe";"Mummu Ring";"1"
"Dasmir";"wardrobe";"Samnuha Coat";"1"
"Dasmir";"wardrobe";"Merman's Earring";"1"
"Dasmir";"wardrobe";"Erra Pendant";"1"
"Dasmir";"wardrobe";"Witful Belt";"1"
"Dasmir";"wardrobe";"Fotia Belt";"1"
"Dasmir";"wardrobe";"Umuthi Hat";"1"
"Dasmir";"wardrobe";"Flume Belt";"1"
"Dasmir";"wardrobe";"Niqmaddu Ring";"1"
"Dasmir";"wardrobe";"Sherida Earring";"1"
"Dasmir";"wardrobe";"Friomisi Earring";"1"
"Dasmir";"wardrobe";"Gwati Earring";"1"
"Dasmir";"wardrobe";"Gifted Earring";"1"
"Dasmir";"wardrobe";"Luminary Sash";"1"
"Dasmir";"wardrobe";"Dudgeon Earring";"1"
"Dasmir";"wardrobe";"Leyline Gloves";"1"
"Dasmir";"wardrobe";"Suppanomimi";"1"
"Dasmir";"wardrobe";"Windbuffet Belt";"1"
"Dasmir";"wardrobe";"Aptitude Mantle";"1"
"Dasmir";"wardrobe";"Regal Ring";"1"
"Dasmir";"wardrobe";"Witching Robe";"1"
"Dasmir";"wardrobe";"Kentarch Belt +1";"1"
"Dasmir";"wardrobe";"Sanctity Necklace";"1"
"Dasmir";"wardrobe";"Haruspex Hat";"1"
"Dasmir";"wardrobe";"Ilabrat Ring";"1"
"Dasmir";"wardrobe";"Ramuh Ring";"1"
"Dasmir";"wardrobe";"Loquac. Earring";"1"
"Dasmir";"wardrobe";"Chaac Belt";"1"
"Dasmir";"wardrobe";"Dingir Ring";"1"
"Dasmir";"wardrobe";"Prosilio Belt";"1"
"Dasmir";"wardrobe";"Lengo Pants";"1"
"Dasmir";"wardrobe";"Helios Gloves";"1"
"Dasmir";"wardrobe";"Genbu's Shield";"1"
"Dasmir";"wardrobe";"Pixie Hairpin +1";"1"
"Dasmir";"wardrobe";"Fotia Gorget";"1"
"Dasmir";"wardrobe";"Hasty Pinion +1";"1"
"Dasmir";"wardrobe";"Fucho-no-Obi";"1"
"Dasmir";"wardrobe";"Saevus Pendant +1";"1"
"Dasmir";"wardrobe";"Epona's Ring";"1"
"Dasmir";"wardrobe";"Magoraga Beads";"1"
"Dasmir";"wardrobe";"Warder's Charm +1";"1"
"Dasmir";"wardrobe";"Inspirited Boots";"1"
"Dasmir";"wardrobe";"Brutal Earring";"1"
"Dasmir";"wardrobe";"Petrov Ring";"1"
"Dasmir";"wardrobe";"Colossus's Torque";"1"
"Dasmir";"wardrobe";"Etiolation Earring";"1"
"Dasmir";"wardrobe";"Kishar Ring";"1"
"Dasmir";"wardrobe";"Heartseeker Earring";"1"
"Dasmir";"wardrobe";"Defending Ring";"1"
"Dasmir";"wardrobe";"Stikini Ring";"2"
"Dasmir";"wardrobe";"Ethereal Earring";"1"
"Dasmir";"wardrobe";"Doyen Pants";"1"
"Dasmir";"wardrobe";"Voltsurge Torque";"1"
"Dasmir";"wardrobe";"Asperity Necklace";"1"
"Dasmir";"wardrobe";"Pursuer's Gaiters";"1"
"Dasmir";"wardrobe";"Regal Pumps";"1"
"Dasmir";"wardrobe";"Shiva Ring";"2"
"Dasmir";"wardrobe";"Befouled Crown";"1"
"Dasmir";"wardrobe";"Herald's Gaiters";"1"
"Dasmir";"wardrobe";"Loricate Torque +1";"1"
"Dasmir";"wardrobe";"Regal Earring";"1"
"Dasmir";"wardrobe";"Taeon Tabard";"1"
"Dasmir";"wardrobe";"Wanion Belt";"1"
"Dasmir";"wardrobe";"Patentia Sash";"1"
"Dasmir";"safe";"Storage Slip 02";"1"
"Dasmir";"safe";"Storage Slip 08";"1"
"Dasmir";"safe";"Tr.Abjuration: Hd.";"1"
"Dasmir";"safe";"Ar.Abjuration: Ft.";"1"
"Dasmir";"safe";"Tr.Abjuration: Hn.";"1"
"Dasmir";"safe";"Va.Abjuration: Bd.";"1"
"Dasmir";"safe";"Storage Slip 22";"1"
"Dasmir";"safe";"Cornflower Cape";"1"
"Dasmir";"safe";"Fool's Gold";"1"
"Dasmir";"safe";"9-Drawer Almirah";"1"
"Dasmir";"safe";"Storage Slip 10";"1"
"Dasmir";"safe";"Ar.Abjuration: Hn.";"1"
"Dasmir";"safe";"Colorless Soul";"8"
"Dasmir";"safe";"Gr.Abjuration: Lg.";"1"
"Dasmir";"safe";"Va.Abjuration: Hd.";"1"
"Dasmir";"safe";"Gr.Abjuration: Ft.";"1"
"Dasmir";"safe";"Storage Slip 18";"1"
"Dasmir";"safe";"Storage Slip 17";"1"
"Dasmir";"safe";"Bu.Abjuration: Lg.";"1"
"Dasmir";"safe";"Apademak Horn";"12"
"Dasmir";"safe";"Storage Slip 14";"1"
"Dasmir";"safe";"Bu.Abjuration: Hn.";"1"
"Dasmir";"safe";"Vana'clock";"1"
"Dasmir";"safe";"Cr.Abjuration: Hn.";"1"
"Dasmir";"safe";"Imperial Standard";"1"
"Dasmir";"safe";"Jo.Abjuration: Lg.";"1"
"Dasmir";"safe";"Cr.Abjuration: Ft.";"1"
"Dasmir";"safe";"Star Orb";"1"
"Dasmir";"safe";"Storage Slip 05";"1"
"Dasmir";"safe";"Cy.Abjuration: Lg.";"1"
"Dasmir";"safe";"2Lf. Chloris Bud";"1"
"Dasmir";"safe";"Behemoth Suit +1";"1"
"Dasmir";"safe";"Goldsmith's Sign";"1"
"Dasmir";"safe";"Storage Slip 01";"1"
"Dasmir";"safe";"Gldsmth. Stall";"1"
"Dasmir";"safe";"Glavoid Shell";"6"
"Dasmir";"safe";"Fourth Staff";"1"
"Dasmir";"safe";"Drill Calamary";"6"
"Dasmir";"safe";"Cy.Abjuration: Hn.";"1"
"Dasmir";"safe";"Storage Slip 11";"1"
"Dasmir";"safe";"Storage Slip 03";"1"
"Dasmir";"safe";"Ancients' Key";"1"
"Dasmir";"safe";"Va.Abjuration: Hn.";"1"
"Dasmir";"safe";"Storage Slip 06";"1"
"Dasmir";"safe";"Plumbago";"12"
"Dasmir";"safe";"Storage Slip 16";"1"
"Dasmir";"safe";"Kukulkan's Fang";"1"
"Dasmir";"safe";"Sahagin Key";"1"
"Dasmir";"safe";"Cy.Abjuration: Hd.";"1"
"Dasmir";"safe";"Diligence Grimoire";"1"
"Dasmir";"safe";"Tr.Abjuration: Lg.";"1"
"Dasmir";"safe";"Gr.Abjuration: Hd.";"1"
"Dasmir";"safe";"Jeunoan Flag";"1"
"Dasmir";"safe";"Dragua's Scale";"1"
"Dasmir";"safe";"Bu.Abjuration: Ft.";"1"
"Dasmir";"safe";"Storage Slip 07";"1"
"Dasmir";"safe";"Dispersal Mantle";"1"
"Dasmir";"safe";"Storage Slip 04";"1"
"Dasmir";"safe";"Ve.Abjuration: Hn.";"1"
"Dasmir";"safe";"Storage Slip 20";"1"
"Dasmir";"safe";"Sedna's Tusk";"1"
"Dasmir";"safe";"Storage Slip 09";"1"
"Dasmir";"safe";"Gemscope";"1"
"Dasmir";"safe";"Storage Slip 23";"1"
"Dasmir";"safe";"Storage Slip 15";"1"
"Dasmir";"safe";"Cr.Abjuration: Lg.";"1"
"Dasmir";"safe";"Panetiere";"1"
"Dasmir";"storage";"Freya's Tear";"1"
"Dasmir";"storage";"Leviatite";"61"
"Dasmir";"storage";"Garudite";"5"
"Dasmir";"storage";"Gold Ore";"1"
"Dasmir";"storage";"Ocl. Ingot";"45"
"Dasmir";"storage";"Fenrite";"8"
"Dasmir";"storage";"Leviatear";"6"
"Dasmir";"storage";"Phrygian Ore";"3"
"Dasmir";"storage";"Ifritite";"74"
"Dasmir";"storage";"Snow Geode";"6"
"Dasmir";"storage";"Platinum Ingot";"192"
"Dasmir";"storage";"Shivite";"13"
"Dasmir";"storage";"Platinum Sheet";"1"
"Dasmir";"storage";"Aqua Geode";"15"
"Dasmir";"storage";"Light Geode";"88"
"Dasmir";"storage";"Breeze Geode";"64"
"Dasmir";"storage";"Granite";"51"
"Dasmir";"storage";"Flame Geode";"58"
"Dasmir";"storage";"Gold Ingot";"228"
"Dasmir";"storage";"Titatear";"1"
"Dasmir";"storage";"Mtl. Beastcoin";"4"
"Dasmir";"storage";"Ramuite";"92"
"Dasmir";"storage";"Gold Sheet";"6"
"Dasmir";"storage";"Platinum Chain";"12"
"Dasmir";"storage";"Soil Geode";"98"
"Dasmir";"storage";"Titanite";"92"
"Dasmir";"storage";"Carbite";"56"
"Dasmir";"storage";"Thunder Geode";"96"
"Dasmir";"storage";"Shadow Geode";"88"
"Dasmir";"locker";"Dst. Sabatons";"56"
"Dasmir";"satchel";"Dim. Ring (Mea)";"1"
"Dasmir";"satchel";"Squid Sushi";"1"
"Dasmir";"satchel";"Super Reraiser";"1"
"Dasmir";"satchel";"Gem of the West";"1"
"Dasmir";"satchel";"Gem of the South";"1"
"Dasmir";"satchel";"Abdhaljs Matter";"30"
"Dasmir";"satchel";"Shihei";"97"
"Dasmir";"satchel";"Abdhaljs Needle";"2"
"Dasmir";"satchel";"Nexus Cape";"1"
"Dasmir";"satchel";"P. SMN Card";"6"
"Dasmir";"satchel";"Pear Crepe";"24"
"Dasmir";"satchel";"Craftmaster's Ring";"1"
"Dasmir";"satchel";"P. THF Card";"172"
"Dasmir";"satchel";"Fly Lure";"1"
"Dasmir";"satchel";"Echad Ring";"1"
"Dasmir";"satchel";"P. RDM Card";"9"
"Dasmir";"satchel";"Linkpearl";"3"
"Dasmir";"satchel";"Undecennial Ring";"1"
"Dasmir";"satchel";"Caliber Ring";"1"
"Dasmir";"satchel";"Akamochi +1";"1"
"Dasmir";"satchel";"Toreutic Scutum";"1"
"Dasmir";"satchel";"Sanukite: Gold.";"1"
"Dasmir";"satchel";"Kin's Scale";"1"
"Dasmir";"satchel";"Pearlsack";"2"
"Dasmir";"satchel";"Novennial Ring";"1"
"Dasmir";"satchel";"P. COR Card";"170"
"Dasmir";"satchel";"Decennial Ring";"1"
"Dasmir";"satchel";"Gin's Scale";"2"
"Dasmir";"satchel";"Summerstone";"1"
"Dasmir";"satchel";"Goldsmith's Ring";"1"
"Dasmir";"satchel";"Craftkeeper's Ring";"1"
"Dasmir";"satchel";"Goldsm. Torque";"1"
"Dasmir";"satchel";"Pot-au-feu";"1"
"Dasmir";"satchel";"P. WHM Card";"19"
"Dasmir";"satchel";"Trump Card Case";"11"
"Dasmir";"satchel";"Warp Ring";"1"
"Dasmir";"satchel";"Ab.Abjuration: Hn.";"1"
"Dasmir";"satchel";"Maze Tabula R02";"1"
"Dasmir";"satchel";"Goldsmith's Smock";"1"
"Dasmir";"satchel";"Pyre Crystal";"9"
"Dasmir";"satchel";"Shaded Specs.";"1"
"Dasmir";"satchel";"Emperor Band";"1"
"Dasmir";"satchel";"Rolan. Daifuku +1";"1"
"Dasmir";"satchel";"Sanjaku-Tenugui";"99"
"Dasmir";"satchel";"Tanner's Gloves";"1"
"Dasmir";"satchel";"Magnifying Specs.";"1"
"Dasmir";"satchel";"Fu's Scale";"1"
"Dasmir";"satchel";"Orvail Ring";"1"
"Dasmir";"satchel";"Goldsmith's Belt";"1"
"Dasmir";"satchel";"Sublime Sushi";"7"
"Dasmir";"satchel";"Springstone";"1"
"Dasmir";"satchel";"Coconut Rusk";"7"
"Dasmir";"satchel";"Shinobi-Tabi";"99"
"Dasmir";"satchel";"Artificer's Ring";"1"
"Dasmir";"satchel";"Reraise Ring";"1"
"Dasmir";"satchel";"C. M. Sheet: Gold.";"1"
"Dasmir";"satchel";"Antacid";"12"
"Dasmir";"satchel";"Remedy";"72"
"Dasmir";"satchel";"Duodec. Ring";"1"
"Dasmir";"sack";"Rawhide Boots";"1"
"Dasmir";"sack";"Sarissapho. Belt";"1"
"Dasmir";"sack";"Linos";"1"
"Dasmir";"sack";"Sulev. Leggings +1";"1"
"Dasmir";"sack";"Cichol's Mantle";"1"
"Dasmir";"sack";"Cizin Helm";"1"
"Dasmir";"sack";"Terminal Helm";"1"
"Dasmir";"sack";"Ark Scythe";"1"
"Dasmir";"sack";"Flam. Zucchetto +1";"1"
"Dasmir";"sack";"Flam. Gambieras +1";"1"
"Dasmir";"sack";"Sulev. Gauntlets +1";"1"
"Dasmir";"sack";"Carnal Torque";"1"
"Dasmir";"sack";"Sulevia's Mask +1";"1"
"Dasmir";"sack";"Kaja Knuckles";"1"
"Dasmir";"sack";"Aganoshe";"1"
"Dasmir";"sack";"Sasuke Katana";"1"
"Dasmir";"sack";"Flam. Manopolas +1";"1"
"Dasmir";"sack";"Kaja Axe";"1"
"Dasmir";"sack";"Nixxer";"1"
"Dasmir";"sack";"Knobkierrie";"1"
"Dasmir";"sack";"Souv. Handschuhs";"1"
"Dasmir";"sack";"Mdomo Axe";"1"
"Dasmir";"sack";"Mijin";"1"
"Dasmir";"sack";"Rounsey Wand";"1"
"Dasmir";"sack";"Evalach";"1"
"Dasmir";"sack";"Flamma Ring";"1"
"Dasmir";"sack";"Black Belt";"1"
"Dasmir";"sack";"Pitchfork";"1"
"Dasmir";"sack";"Kaja Lance";"1"
"Dasmir";"sack";"Plenitas Virga";"1"
"Dasmir";"sack";"Flamma Dirs +1";"1"
"Dasmir";"sack";"Floral Gauntlets";"1"
"Dasmir";"sack";"Zanmato";"1"
"Dasmir";"sack";"Anu Torque";"1"
"Dasmir";"sack";"Animator";"1"
"Dasmir";"sack";"Sulevi. Cuisses +1";"1"
"Dasmir";"sack";"Montante";"1"
"Dasmir";"sack";"Norifusa";"1"
"Dasmir";"sack";"Adapa Shield";"1"
"Dasmir";"sack";"Solemnity Cape";"1"
"Dasmir";"sack";"Souveran Schuhs";"1"
"Dasmir";"sack";"Ibushi Shinai";"1"
"Dasmir";"sack";"Andartia's Mantle";"1"
"Dasmir";"sack";"Paeapua";"1"
"Dasmir";"sack";"Nibiru Shield";"1"
"Dasmir";"sack";"Souveran Diechlings";"1"
"Dasmir";"sack";"Reacton's Ashes";"1"
"Dasmir";"sack";"Sulevia's Plate. +1";"1"
"Dasmir";"sack";"Marotte Claws";"1"
"Dasmir";"sack";"Buffalo Corpse";"1"
"Dasmir";"sack";"Exorcism Treatise";"1"
"Dasmir";"sack";"Pole Grip";"1"
"Dasmir";"sack";"Nierenschutz";"1"
"Dasmir";"sack";"Souveran Cuirass";"1"
"Dasmir";"sack";"Smertrios's Mantle";"1"
"Dasmir";"sack";"Flamma Korazin +1";"1"
"Dasmir";"sack";"Condemners";"1"
"Dasmir";"case";"Atro. Boots +2";"1"
"Dasmir";"case";"Zuuxowu Grip";"1"
"Dasmir";"case";"Goetia Sabots +2";"1"
"Dasmir";"case";"Ghostfyre Cape";"1"
"Dasmir";"case";"Goetia Coat +2";"1"
"Dasmir";"case";"Atrophy Tabard +2";"1"
"Dasmir";"case";"Viti. Gloves +1";"1"
"Dasmir";"case";"Viti. Tabard +1";"1"
"Dasmir";"case";"Leth. Houseaux +1";"1"
"Dasmir";"case";"Viti. Tights +1";"1"
"Dasmir";"case";"Thereoid Greaves";"1"
"Dasmir";"case";"Crystal Petrifact";"36"
"Dasmir";"case";"Goetia Gloves +2";"1"
"Dasmir";"case";"Taranus's Cape";"2"
"Dasmir";"case";"Atrophy Gloves +2";"1"
"Dasmir";"case";"Leth. Chappel +1";"1"
"Dasmir";"case";"Viti. Chapeau +1";"1"
"Dasmir";"case";"Trump Card";"52"
"Dasmir";"case";"Sorcerer's Gloves";"1"
"Dasmir";"case";"Leth. Fuseau +1";"1"
"Dasmir";"case";"Forbidden Key";"73"
"Dasmir";"case";"Goetia Petasos +2";"1"
"Dasmir";"case";"Kupon I-Seal";"2"
"Dasmir";"case";"Regal Gem";"1"
"Dasmir";"case";"Leth. Gantherots +1";"1"
"Dasmir";"case";"Lethargy Sayon +1";"1"
"Dasmir";"case";"Atro. Chapeau +2";"1"
"Dasmir";"case";"Animikii Bullet";"1"
"Dasmir";"case";"Sorcerer's Tonban";"1"
"Dasmir";"case";"Atrophy Tights +2";"1"
"Dasmir";"case";"Sorcerer's Petas.";"1"
"Dasmir";"case";"Goet. Chausses +2";"1"
"Dasmir";"case";"Instant Warp";"1"
"Dasmir";"case";"Sucellos's Cape";"3"
"Dasmir";"case";"Vitiation Boots +1";"1"
"Dasmir";"case";"Eminent Bullet";"49"
"Dasmir";"safe2";"Snowsteel Ore";"1"
"Dasmir";"safe2";"Workshop Anvil";"81"
"Dasmir";"safe2";"Drill Calamary";"10"
"Dasmir";"safe2";"Cy.Abjuration: Ft.";"1"
"Dasmir";"safe2";"Mandrel";"12"
"Dasmir";"safe2";"Titanium Ore";"1"
"Dasmir";"safe2";"Dwarf Pugil";"21"
"Dasmir";"safe2";"Luminium Ore";"2"
"Dasmir";"safe2";"Midrium Ore";"2"
"Dasmir";"safe2";"San d'Orian Flag";"1"
"Dasmir";"safe2";"Mercury";"73"
"Dasmir";"safe2";"Darksteel Cuirass";"38"
"Dasmir";"safe2";"Platinum Chain";"2"
"Dasmir";"safe2";"Bastokan Flag";"1"
"Dasmir";"safe2";"Ormolu Ingot";"1"
"Dasmir";"safe2";"Platinum Ore";"83"
"Dasmir";"safe2";"Silver Ore";"30"
"Dasmir";"safe2";"Copper Ingot";"13"
"Dasmir";"wardrobe2";"Theo. Briault +3";"1"
"Dasmir";"wardrobe2";"Nourish. Earring";"1"
"Dasmir";"wardrobe2";"Theo. Duckbills +1";"1"
"Dasmir";"wardrobe2";"Boonwell Staff";"1"
"Dasmir";"wardrobe2";"Rubicundity";"1"
"Dasmir";"wardrobe2";"Ebers Duckbills +1";"1"
"Dasmir";"wardrobe2";"Gende. Gages +1";"1"
"Dasmir";"wardrobe2";"Inyanga Tiara +2";"1"
"Dasmir";"wardrobe2";"Telchine Chas.";"1"
"Dasmir";"wardrobe2";"Compensator";"1"
"Dasmir";"wardrobe2";"Bishop's Sash";"1"
"Dasmir";"wardrobe2";"Aya. Cosciales +2";"1"
"Dasmir";"wardrobe2";"Kaja Rod";"1"
"Dasmir";"wardrobe2";"Beneficus";"1"
"Dasmir";"wardrobe2";"Roundel Earring";"1"
"Dasmir";"wardrobe2";"Inyanga Ring";"1"
"Dasmir";"wardrobe2";"Sirona's Ring";"1"
"Dasmir";"wardrobe2";"Umbani Boots";"1"
"Dasmir";"wardrobe2";"Telchine Braconi";"1"
"Dasmir";"wardrobe2";"Goading Belt";"1"
"Dasmir";"wardrobe2";"Inyanga Shalwar +2";"1"
"Dasmir";"wardrobe2";"Ababinili";"1"
"Dasmir";"wardrobe2";"Inyan. Crackows +2";"1"
"Dasmir";"wardrobe2";"Arasy Staff";"1"
"Dasmir";"wardrobe2";"Telchine Cap";"1"
"Dasmir";"wardrobe2";"Fanatic Gloves";"1"
"Dasmir";"wardrobe2";"Inyanga Jubbah +2";"1"
"Dasmir";"wardrobe2";"Ebers Mitts +1";"1"
"Dasmir";"wardrobe2";"Novia Earring";"1"
"Dasmir";"wardrobe2";"Acuity Belt";"1"
"Dasmir";"wardrobe2";"Piety Duckbills +1";"1"
"Dasmir";"wardrobe2";"Cascade Belt";"1"
"Dasmir";"wardrobe2";"Siegel Sash";"1"
"Dasmir";"wardrobe2";"Telchine Pigaches";"2"
"Dasmir";"wardrobe2";"Theophany Cap";"1"
"Dasmir";"wardrobe2";"Aya. Manopolas +2";"1"
"Dasmir";"wardrobe2";"Enki Strap";"1"
"Dasmir";"wardrobe2";"Tamaxchi";"1"
"Dasmir";"wardrobe2";"Hygieia Clogs";"1"
"Dasmir";"wardrobe2";"Theophany Mitts +3";"1"
"Dasmir";"wardrobe2";"Piety Cap +1";"1"
"Dasmir";"wardrobe2";"Clerisy Strap +1";"1"
"Dasmir";"wardrobe2";"Iridal Staff";"1"
"Dasmir";"wardrobe2";"Earth Staff";"1"
"Dasmir";"wardrobe2";"Aya. Gambieras +2";"1"
"Dasmir";"wardrobe2";"Gada";"1"
"Dasmir";"wardrobe2";"Calamitous Earring";"1"
"Dasmir";"wardrobe2";"Nourish. Earring +1";"1"
"Dasmir";"wardrobe2";"Sors Shield";"1"
"Dasmir";"wardrobe2";"Aurist's Cape";"1"
"Dasmir";"wardrobe2";"Pemphredo Tathlum";"1"
"Dasmir";"wardrobe2";"Thuellaic Ecu +1";"1"
"Dasmir";"wardrobe2";"Alaunus's Cape";"2"
"Dasmir";"wardrobe2";"Assid. Pants +1";"1"
"Dasmir";"wardrobe2";"Irenic Strap +1";"1"
"Dasmir";"wardrobe2";"Ephedra Ring";"2"
"Dasmir";"wardrobe2";"Mending Cape";"1"
"Dasmir";"wardrobe2";"Theo. Pant. +1";"1"
"Dasmir";"wardrobe2";"Clemency Grip";"1"
"Dasmir";"wardrobe2";"Piety Pantaln. +1";"1"
"Dasmir";"wardrobe2";"Ammurapi Shield";"1"
"Dasmir";"wardrobe2";"Ayanmo Corazza +2";"1"
"Dasmir";"wardrobe2";"Fi Follet Cape";"1"
"Dasmir";"wardrobe2";"Andoaa Earring";"1"
"Dasmir";"wardrobe2";"Lebeche Ring";"1"
"Dasmir";"wardrobe2";"Gende. Galosh. +1";"1"
"Dasmir";"wardrobe2";"Ebers Pant. +1";"1"
"Dasmir";"wardrobe2";"Inyan. Dastanas +2";"1"
"Dasmir";"wardrobe2";"Incantor Stone";"1"
"Dasmir";"wardrobe2";"Novio Earring";"1"
"Dasmir";"wardrobe2";"Emet Harness +1";"1"
"Dasmir";"wardrobe2";"Gende. Caubeen +1";"1"
"Dasmir";"wardrobe2";"Piety Briault +1";"1"
"Dasmir";"wardrobe2";"Ebers Bliaud +1";"1"
"Dasmir";"wardrobe2";"Telchine Gloves";"1"
"Dasmir";"wardrobe2";"Ebers Cap +1";"1"
"Dasmir";"wardrobe2";"Aya. Zucchetto +2";"1"
"Dasmir";"wardrobe3";"Chass. Bottes +1";"1"
"Dasmir";"wardrobe3";"Adhemar Gamashes";"1"
"Dasmir";"wardrobe3";"Fajin Boots";"1"
"Dasmir";"wardrobe3";"Plunderer's Vest +1";"1"
"Dasmir";"wardrobe3";"Kustawi +1";"1"
"Dasmir";"wardrobe3";"Impulse Belt";"1"
"Dasmir";"wardrobe3";"Chasseur's Gants +1";"1"
"Dasmir";"wardrobe3";"Hermes' Sandals";"1"
"Dasmir";"wardrobe3";"Meg. Cuirie +2";"1"
"Dasmir";"wardrobe3";"Meg. Gloves +2";"1"
"Dasmir";"wardrobe3";"Meg. Jam. +2";"1"
"Dasmir";"wardrobe3";"Gunslinger's Cape";"1"
"Dasmir";"wardrobe3";"Iskur Gorget";"1"
"Dasmir";"wardrobe3";"Plun. Bonnet +1";"1"
"Dasmir";"wardrobe3";"Skulker's Bonnet +1";"1"
"Dasmir";"wardrobe3";"Pill. Poulaines +2";"1"
"Dasmir";"wardrobe3";"Pillager's Vest +2";"1"
"Dasmir";"wardrobe3";"Skulker's Vest";"1"
"Dasmir";"wardrobe3";"Chasseur's Frac +1";"1"
"Dasmir";"wardrobe3";"Blurred Knife +1";"1"
"Dasmir";"wardrobe3";"Neritic Earring";"1"
"Dasmir";"wardrobe3";"Lanun Bottes +1";"1"
"Dasmir";"wardrobe3";"Skulk. Culottes +1";"1"
"Dasmir";"wardrobe3";"Mummu Gamash. +2";"1"
"Dasmir";"wardrobe3";"Kaja Knife";"1"
"Dasmir";"wardrobe3";"Holliday";"1"
"Dasmir";"wardrobe3";"Carmine Greaves +1";"1"
"Dasmir";"wardrobe3";"Chas. Culottes +1";"1"
"Dasmir";"wardrobe3";"Mummu Jacket +2";"1"
"Dasmir";"wardrobe3";"Svelt. Gouriz +1";"1"
"Dasmir";"wardrobe3";"Regal Necklace";"1"
"Dasmir";"wardrobe3";"Pill. Bonnet +2";"1"
"Dasmir";"wardrobe3";"Taeon Chapeau";"1"
"Dasmir";"wardrobe3";"Meg. Chausses +2";"1"
"Dasmir";"wardrobe3";"Mummu Kecks +2";"1"
"Dasmir";"wardrobe3";"Luzaf's Ring";"1"
"Dasmir";"wardrobe3";"Enervating Earring";"1"
"Dasmir";"wardrobe3";"Seeth. Bomblet +1";"1"
"Dasmir";"wardrobe3";"Laksa. Trews +2";"1"
"Dasmir";"wardrobe3";"Naegling";"1"
"Dasmir";"wardrobe3";"Lanun Frac +1";"1"
"Dasmir";"wardrobe3";"Laksa. Gants +2";"1"
"Dasmir";"wardrobe3";"Plun. Culottes +1";"1"
"Dasmir";"wardrobe3";"Carmine Fin. Ga. +1";"1"
"Dasmir";"wardrobe3";"Lanun Tricorne +1";"1"
"Dasmir";"wardrobe3";"Mummu Wrists +2";"1"
"Dasmir";"wardrobe3";"Meghanada Visor +2";"1"
"Dasmir";"wardrobe3";"Chass. Tricorne +1";"1"
"Dasmir";"wardrobe3";"Toutatis's Cape";"5"
"Dasmir";"wardrobe3";"Lanun Gants +1";"1"
